,0,1
0,-51.76490694606745,0.3538442959269686
1,18.819130363531272,4.174510776441295
2,-10.741751611763661,14.314402861243197
3,3.3448484885820653,-16.745377088317138
4,-0.047962707000738285,-11.981981709939129
5,57.85838720308664,-23.215775684820393
6,-0.7604568906117548,-2.0274116560670183
7,59.28289191512815,3.897524312976373
8,19.047716007237078,-0.6996959863108204
9,53.58692694457186,-5.019287965753162
10,-51.986671245648175,-8.599057075864144
11,8.10347909216119,-0.024751776378726824
12,-0.6945877526022375,-3.0737799680453346
13,26.59826939975855,-19.56182991001119
14,-16.27951589063623,-13.414030800799392
15,-24.8557865160529,4.430307612629557
16,41.167486418536555,-10.971457848918371
17,107.02352462817863,-6.581466782762786
18,-29.8422081425978,3.578137379113409
19,7.1813052762507565,-19.984024017670674
20,24.901946997847883,27.776408933510616
21,66.71955766793565,-6.850406508294873
22,22.217283951751714,-1.5556523379243565
23,73.3413045676362,8.928723769340394
24,-72.81262261965153,-13.08735023311016
25,64.08161837243807,-8.656002454296408
26,-16.659956163671232,-10.551557709383644
27,88.20587753314676,-0.03776372591513782
28,196.1727117463256,8.811588544927893
29,-14.154391678537616,16.24196511162233
30,15.629026169265275,-6.251702033571635
31,-2.302514271490245,0.39191608051977617
32,-17.902843289835914,-2.5247880522363593
33,18.917167337161274,6.182117117888112
34,-11.505756190556506,6.444445933846406
35,-16.220771800801217,-3.926114061862678
36,37.767446426548815,-6.699374184879423
37,94.28822273893388,-1.3850224220796514
38,-10.495997723327882,-5.588010869768007
39,14.996047554356032,-2.708334649046832
40,7.285775827317956,-0.9263904071343665
41,-36.79834298634445,-2.026095052800898
42,-7.832340769855385,-6.711078390244025
43,10.862172447194247,-14.274802209663257
44,16.03248046361569,-15.078817067419152
45,21.008594737863405,17.728716684142633
46,-32.00188081710291,-7.5065309836740735
47,53.78242833713026,-1.3820740668033158
48,17.14491281405574,-4.838069340694672
49,1.3377594635046435,12.205232210770154
50,35.99154986561404,-9.226533303705025
51,27.169470801935546,8.97826218158606
52,11.363321409759342,-3.780819682780381
53,33.580508933875585,-2.434771819607838
54,45.90201239775923,-8.530883527313783
55,129.93981617274932,-3.022572209425459
56,59.63983314432319,2.5402175858711082
57,-32.29328280891407,-0.921554726283838
58,-20.836410251494303,-5.491546325123811
59,6.124069051251443,-5.492586333094096
60,47.03372503167619,-6.794046930627642
61,-20.891901774563504,-1.6828556536491714
62,-30.102589411616766,-13.453012843474555
63,92.02632590800833,2.1336871543686664
64,40.79173613112395,-7.216859573157351
65,1.8156175770985632,14.320590025240818
66,107.8952753299879,21.945791085571145
67,57.711222607623945,8.585657412854484
68,-22.634665091805324,4.378154160537335
69,5.384366702383677,0.5508564263940164
70,32.89152984288298,19.348438406508173
71,8.086396530782501,-7.931941408430907
72,14.46965499503448,0.7851931300078249
73,15.764623092618663,-4.378261367205379
74,-18.456459582851785,-0.412933347317937
75,-18.170758833393222,-17.40912960613287
76,-24.548823761716857,-3.200854378707391
77,49.1055614936002,2.664048904298934
78,21.87945566814038,-4.1383583301722195
79,-70.52334191771519,18.12978563962923
80,-87.79206607877605,21.080169201575234
81,-61.97856831139473,-25.100664703488505
82,9.942370423321986,4.430288748029357
83,6.055851312180997,-7.039457680812441
84,-53.92783319974886,-0.29080264172067616
85,2.784374772763305,16.44846975844801
86,-37.51471002812572,-2.3096684346470324
87,16.406696894505455,-2.5595329816247814
88,-10.05337127775133,-11.741414829794126
89,-16.09377135399594,3.199851539144834
90,-7.208245142055433,1.6184163978753834
91,-62.10387813471554,10.549979527605096
92,-68.35450853556475,4.149544935853297
93,-21.999463435558624,-7.614520449388308
94,142.0417638737071,23.07063885087672
95,-5.956604880117787,4.375914470045936
96,-56.59527812809986,-11.834152043046746
97,-11.741658595872149,0.31847359551377824
98,2.3033608339042337,4.18054492795257
99,8.634174321802398,2.6531149201883704
100,-45.58027055900067,-2.069488714419411
101,11.424043172703795,12.767131210596341
102,-59.903683263417534,10.31296373215424
103,-58.78558489769739,-4.030305978150676
104,-72.68577688383583,4.475047646338338
105,-49.433824054867856,9.742974824833253
106,-31.86550053377382,3.545296117324782
107,-40.56264167401284,7.932073173602344
108,-49.548812057670325,6.512155164335644
109,-32.74054945550935,3.0971680371388266
110,-9.429580058948362,-0.32534213851112076
111,33.19320347271482,18.3350996018212
112,-35.86341592998035,6.35750886679154
113,-41.767499499533244,0.1562894863251985
114,-7.904727326700396,9.534860394068383
115,-43.7697522099132,-4.225152718992273
116,-22.987810078668744,-5.041084284793619
117,-34.90548757402933,2.73190873732332
118,-7.742762321066219,-1.3156356878609894
119,-5.55105043109291,4.10899668930188
120,-48.21971037541822,5.231604835920585
121,-57.64888115528405,8.037131203892626
122,-54.2936107607694,13.313276678249412
123,-24.87080538514594,2.8809162880990717
124,-60.59145309684709,-4.907345222098578
125,-32.41431978115257,-0.4398676735562128
126,-39.5784705404269,-3.056115038169353
127,-35.49184948408449,8.899130298230048
128,-63.32650336209721,2.733003110632872
129,-27.84496083357814,-2.4807780233961365
130,69.98570601519614,-5.740340389555697
131,-33.753689346569615,-1.316583579527411
132,-79.80672553794217,-6.412852456445654
133,-22.310659079104827,-8.685803676466355
134,-4.055394653758972,-3.451918635961966
135,-27.025681431111572,5.5707053000938815
136,-63.62783957175845,-9.550528027901562
137,-20.027073766881678,0.30347185598977466
138,-43.837438609359836,11.767515326222295
139,-67.59178412633018,-4.050530094758691
140,65.48567052513924,1.1913642436146128
141,-50.91876092628019,4.2150442799861265
142,-60.410637252400186,-7.847073463924636
143,15.749252900628171,-21.057631400168145
144,23.727139734716143,5.3052420545251335
145,2.6933409752736166,-17.937344334714332
146,-10.809144574500241,14.819005482504158
147,-5.7697894453980165,10.386019398819395
148,-67.08919774322388,4.26044875556295
149,-64.38921619896317,-0.5851377106225139
150,-93.74614117132099,-4.59838950382559
151,-60.709314195174805,-7.427411854566852
152,-62.28031044783988,6.617845941690622
153,-65.63558246407148,-6.1754736213611805
154,-62.54556962632718,10.62969375661241
155,-65.34186644018504,13.709757160520276
156,-42.578556683523075,17.233649577743204
157,-44.27955126407944,9.564522186393617
158,0.3912335756271942,7.216799145040729
159,-24.8942110991272,-8.068803029196628
160,-76.7089825497802,-5.988877345119931
161,-34.201025699811154,13.072452252914854
162,18.502407281593406,-2.3935938169979782
163,-66.97962769636693,10.476282383201164
164,-57.35781818557612,-13.77157494719606
165,-7.716113293735659,-6.149425758897882
166,-14.963393895255575,15.713205022710635
167,-68.1448797472874,-5.405189914606993
168,-41.148133006709536,0.10665370125615406
169,-46.63450581065051,5.49468821823251
170,-11.019598119963268,5.9324802509726515
171,-5.650780730659749,21.028034427168244
172,-37.05568270657917,-8.983894729405018
173,77.89568380802466,-5.058918943998713
174,-53.03354573076759,-6.053439182323011
175,-50.36361443490987,19.930388625119754
176,6.186658709182159,0.7025836385951343
177,-5.0435822611358345,18.670723392206906
178,-41.134346918394534,1.5309358260771746
