,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__class_weight,param_svm__degree,param_svm__kernel,param_svm__probability,param_svm__random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
11,0.5591988563537598,0.00664557663165393,0.08160004615783692,0.04833478889673406,1.0,,5,sigmoid,True,42,"{'svm__C': 1.0, 'svm__class_weight': None, 'svm__degree': 5, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.5816733067729084,0.5617529880478087,0.5378486055776892,0.536,0.512,0.5458549800796813,0.023845676864748748,29,0.5034090909090909,0.523206241956242,0.44092565284897284,0.470740008783487,0.489795918367347,0.48561538257302794,0.0281624371574361,46,0.46096384273647034,0.4473461336420845,0.42202603658558374,0.4534118883633446,0.4347688988465687,0.4437033600348104,0.013821581194644083,92,0.740128884747243,0.7000458568299194,0.6793058599411569,0.6916898189151639,0.6910274626137097,0.7004395766094386,0.0209149531460852,60,0.4597763668012824,0.44755828966355277,0.41543957750854305,0.45864786868790564,0.44708897579837,0.4457022156919308,0.016042861620924352,67
12,0.7044007301330566,0.07002598775747003,0.11779828071594238,0.034923567211801045,1.0,,6,rbf,True,42,"{'svm__C': 1.0, 'svm__class_weight': None, 'svm__degree': 6, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.5976095617529881,0.5896414342629482,0.5697211155378487,0.624,0.62,0.600194422310757,0.020028159791849624,13,0.4272474016929177,0.39574449756643837,0.38706246821103246,0.41883116883116883,0.42280414620840157,0.4103379365019918,0.01592599935334595,93,0.4467125826349127,0.44821092278719393,0.4283261327129722,0.4727131911597931,0.4667662434652726,0.45254581455202897,0.015800978117273896,78,0.7636489191747664,0.7446193463790408,0.684409349971533,0.7445692326804086,0.750945565750296,0.737638482791209,0.027509015209332282,30,0.41715399610136455,0.4199781261392635,0.40149588631264027,0.443786802092277,0.43974637883267326,0.4244322378956437,0.015543553049250123,84
13,0.4752004146575928,0.0553863489608214,0.014405441284179688,0.00048586855141161415,1.0,,6,linear,True,42,"{'svm__C': 1.0, 'svm__class_weight': None, 'svm__degree': 6, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.5936254980079682,0.6095617529880478,0.5816733067729084,0.632,0.612,0.605772111553785,0.017142594445089695,1,0.4195296991907161,0.4151158120230285,0.39106924821210537,0.4248917748917749,0.41162406537993396,0.41244611993951175,0.011574498663601678,81,0.445025309102979,0.4614489863742108,0.4407887448764816,0.47918568306917825,0.4633916964014051,0.45796808396485095,0.01381567137590976,65,0.7647730941124605,0.7637945076763294,0.6906585989769126,0.7625650519814328,0.7463977477427365,0.7456378000979744,0.028304230919654776,17,0.41731042699565696,0.43434082175583805,0.41340904927642425,0.45004658299994516,0.4353968050650516,0.43010073721858316,0.01331215908414893,72
14,0.5359992027282715,0.05575634852951978,0.0754002571105957,0.04897558148486965,1.0,,6,poly,True,42,"{'svm__C': 1.0, 'svm__class_weight': None, 'svm__degree': 6, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.5936254980079682,0.5617529880478087,0.5617529880478087,0.588,0.62,0.5850262948207171,0.02185974788604905,19,0.5662842295790272,0.544126115750072,0.7264550264550266,0.6194326241134752,0.7585172280294231,0.6429630447854049,0.08547015877825408,1,0.4826075201897313,0.4535015026604774,0.42661620872150574,0.47508643819323426,0.48096700135535086,0.46375573422405997,0.02128142862832121,60,0.7456890622032654,0.7254573374032002,0.6387307858196783,0.6894611461433858,0.7202570413151478,0.7039190745769355,0.037240038868683045,52,0.48755814744341053,0.4586850912302183,0.4094187347172363,0.48436070816724436,0.4750183962294073,0.4630082155575034,0.02861256506048354,51
15,0.5081991195678711,0.04210672555744384,0.09660000801086426,0.03980756110863415,1.0,,6,sigmoid,True,42,"{'svm__C': 1.0, 'svm__class_weight': None, 'svm__degree': 6, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.5816733067729084,0.5617529880478087,0.5378486055776892,0.536,0.512,0.5458549800796813,0.023845676864748748,29,0.5034090909090909,0.523206241956242,0.44092565284897284,0.470740008783487,0.489795918367347,0.48561538257302794,0.0281624371574361,46,0.46096384273647034,0.4473461336420845,0.42202603658558374,0.4534118883633446,0.4347688988465687,0.4437033600348104,0.013821581194644083,92,0.740128884747243,0.7000458568299194,0.6793058599411569,0.6916898189151639,0.6910274626137097,0.7004395766094386,0.0209149531460852,60,0.4597763668012824,0.44755828966355277,0.41543957750854305,0.45864786868790564,0.44708897579837,0.4457022156919308,0.016042861620924352,67
16,0.5605989456176758,0.267587365975035,0.11079998016357422,0.04814285710759397,1.0,balanced,3,rbf,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 3, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.5338645418326693,0.5776892430278885,0.4940239043824701,0.516,0.576,0.5395155378486056,0.03299318334835207,40,0.538221453951791,0.54937973585585,0.4564975874487145,0.4959792526647517,0.5563279857397504,0.5192812031321715,0.03774091193565881,10,0.6251424278358196,0.5996222801130657,0.4794880591201307,0.5787182253201671,0.6187425663153818,0.580342711740913,0.052967093674338904,1,0.7712138306432728,0.7533260856541849,0.6901428682627554,0.7574401216495529,0.7525504584662187,0.7449346729351969,0.028204745109045776,21,0.5308396437408609,0.5602626371649578,0.4568991335419443,0.4874280490477673,0.5529442942918642,0.517674751557479,0.03959677206361545,2
17,0.645399522781372,0.007631757774610307,0.05879988670349121,0.05537665954488986,1.0,balanced,3,linear,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 3, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.47410358565737054,0.5816733067729084,0.50199203187251,0.488,0.552,0.5195537848605578,0.040697343879282734,55,0.4871345029239766,0.5563103458583685,0.47837874845953715,0.4742469410022601,0.5473903655721837,0.5086921807632653,0.03559536865542512,16,0.5812456557837078,0.6257875120159235,0.5115799554740795,0.574912178795674,0.5886095206483556,0.576426964543548,0.03692025803378168,5,0.7550402615257639,0.7664326920364836,0.6946534807787567,0.764147034924829,0.762412386625468,0.7485371711782602,0.027210958791697618,5,0.473538902268184,0.5675100843417674,0.46965519994801436,0.458285479452911,0.5153867450379078,0.4968752822097569,0.04026572217703798,24
18,0.4401996612548828,0.14910181430509944,0.05780019760131836,0.05155718670932731,1.0,balanced,3,poly,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 3, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.5179282868525896,0.5378486055776892,0.50199203187251,0.52,0.56,0.5275537848605578,0.019808348259841426,52,0.5191101461262752,0.5063277895645771,0.47214117300324193,0.49926739926739927,0.5317679278842267,0.505722887169144,0.020136204237708368,24,0.589648117364998,0.5638889782266104,0.5098074950774915,0.5733051199070617,0.5750726080823169,0.5623444637316957,0.02753234368712559,18,0.7510033998198407,0.7526290394752863,0.6914241492848348,0.7584691313693431,0.7468519216033632,0.7400755283105337,0.024609794143526913,29,0.5119672158346192,0.5161015952296931,0.4739767139482982,0.48958232966904625,0.5267556244771939,0.5036766958317702,0.019165009135370677,8
19,0.5779998779296875,0.1892521320603648,0.058400201797485354,0.04748369005189983,1.0,balanced,3,sigmoid,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 3, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.4940239043824701,0.4701195219123506,0.4701195219123506,0.448,0.492,0.4748525896414343,0.016896380805440876,85,0.49112352929995634,0.46762335703512176,0.44326062359896506,0.4337475390106969,0.46120689655172414,0.45939238909929286,0.019978982572262584,62,0.4915810315121308,0.51054899816679,0.4713529661910327,0.4910408541476503,0.49643183138328767,0.4921911362801783,0.01257711650166299,40,0.7247921902530163,0.691857166166974,0.6752352078286054,0.6984998961073857,0.6915332024095439,0.696383532553105,0.016141847235186788,66,0.4638225353851598,0.4511643142159491,0.4373156491443962,0.43040905096979865,0.4642155506512502,0.4493854200733107,0.013691672582166673,53
20,0.6694002151489258,0.21542856997067875,0.14260005950927734,0.058253238780275725,1.0,balanced,4,rbf,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 4, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.5338645418326693,0.5776892430278885,0.4940239043824701,0.516,0.576,0.5395155378486056,0.03299318334835207,40,0.538221453951791,0.54937973585585,0.4564975874487145,0.4959792526647517,0.5563279857397504,0.5192812031321715,0.03774091193565881,10,0.6251424278358196,0.5996222801130657,0.4794880591201307,0.5787182253201671,0.6187425663153818,0.580342711740913,0.052967093674338904,1,0.7712138306432728,0.7533260856541849,0.6901428682627554,0.7574401216495529,0.7525504584662187,0.7449346729351969,0.028204745109045776,21,0.5308396437408609,0.5602626371649578,0.4568991335419443,0.4874280490477673,0.5529442942918642,0.517674751557479,0.03959677206361545,2
21,0.33719987869262696,0.19010139527840172,0.0571998119354248,0.047237037946898625,1.0,balanced,4,linear,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 4, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.47410358565737054,0.5816733067729084,0.50199203187251,0.488,0.552,0.5195537848605578,0.040697343879282734,55,0.4871345029239766,0.5563103458583685,0.47837874845953715,0.4742469410022601,0.5473903655721837,0.5086921807632653,0.03559536865542512,16,0.5812456557837078,0.6257875120159235,0.5115799554740795,0.574912178795674,0.5886095206483556,0.576426964543548,0.03692025803378168,5,0.7550402615257639,0.7664326920364836,0.6946534807787567,0.764147034924829,0.762412386625468,0.7485371711782602,0.027210958791697618,5,0.473538902268184,0.5675100843417674,0.46965519994801436,0.458285479452911,0.5153867450379078,0.4968752822097569,0.04026572217703798,24
22,0.4850006103515625,0.07980474289946593,0.057999038696289064,0.049851334108067163,1.0,balanced,4,poly,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 4, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.5099601593625498,0.4900398406374502,0.5059760956175299,0.496,0.552,0.510795219123506,0.021778151841981886,80,0.5112875238591011,0.45728996916768033,0.4499663949037141,0.47203379145126717,0.5193221813877614,0.48197997215390476,0.028237439911582306,50,0.5496246686350038,0.49251885919303023,0.44610791282067774,0.5192902387077144,0.5564655768539264,0.5128014512420705,0.04040797241828161,30,0.7226201190528473,0.6977172009258901,0.6530055962288305,0.6893680927789257,0.710495620519345,0.6946413259011678,0.02368532669878801,70,0.49776294181668357,0.4636050278371819,0.44418003565062386,0.46781903713342005,0.5215277777777777,0.47897896404313745,0.027331691025564077,43
23,0.49180045127868655,0.16375884960275125,0.05979986190795898,0.048021071082692955,1.0,balanced,4,sigmoid,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 4, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.4940239043824701,0.4701195219123506,0.4701195219123506,0.448,0.492,0.4748525896414343,0.016896380805440876,85,0.49112352929995634,0.46762335703512176,0.44326062359896506,0.4337475390106969,0.46120689655172414,0.45939238909929286,0.019978982572262584,62,0.4915810315121308,0.51054899816679,0.4713529661910327,0.4910408541476503,0.49643183138328767,0.4921911362801783,0.01257711650166299,40,0.7247921902530163,0.691857166166974,0.6752352078286054,0.6984998961073857,0.6915332024095439,0.696383532553105,0.016141847235186788,66,0.4638225353851598,0.4511643142159491,0.4373156491443962,0.43040905096979865,0.4642155506512502,0.4493854200733107,0.013691672582166673,53
24,0.6567997932434082,0.21128445721696731,0.15439982414245607,0.061017134442772916,1.0,balanced,5,rbf,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 5, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.5338645418326693,0.5776892430278885,0.4940239043824701,0.516,0.576,0.5395155378486056,0.03299318334835207,40,0.538221453951791,0.54937973585585,0.4564975874487145,0.4959792526647517,0.5563279857397504,0.5192812031321715,0.03774091193565881,10,0.6251424278358196,0.5996222801130657,0.4794880591201307,0.5787182253201671,0.6187425663153818,0.580342711740913,0.052967093674338904,1,0.7712138306432728,0.7533260856541849,0.6901428682627554,0.7574401216495529,0.7525504584662187,0.7449346729351969,0.028204745109045776,21,0.5308396437408609,0.5602626371649578,0.4568991335419443,0.4874280490477673,0.5529442942918642,0.517674751557479,0.03959677206361545,2
25,0.606199073791504,0.047250274390610976,0.03320021629333496,0.03840576429035586,1.0,balanced,5,linear,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 5, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.47410358565737054,0.5816733067729084,0.50199203187251,0.488,0.552,0.5195537848605578,0.040697343879282734,55,0.4871345029239766,0.5563103458583685,0.47837874845953715,0.4742469410022601,0.5473903655721837,0.5086921807632653,0.03559536865542512,16,0.5812456557837078,0.6257875120159235,0.5115799554740795,0.574912178795674,0.5886095206483556,0.576426964543548,0.03692025803378168,5,0.7550402615257639,0.7664326920364836,0.6946534807787567,0.764147034924829,0.762412386625468,0.7485371711782602,0.027210958791697618,5,0.473538902268184,0.5675100843417674,0.46965519994801436,0.458285479452911,0.5153867450379078,0.4968752822097569,0.04026572217703798,24
26,0.40079970359802247,0.18919440847451696,0.024999475479125975,0.017617385370176507,1.0,balanced,5,poly,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 5, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.5617529880478087,0.5776892430278885,0.5179282868525896,0.5,0.568,0.5450741035856573,0.030450285431486552,33,0.5605038236617185,0.5444395280235987,0.4811405985319029,0.4811868686868687,0.5364367011172285,0.5207415040042634,0.03323184770276964,9,0.6454726908845293,0.5916944506980849,0.5039219259783374,0.5417614029264515,0.5882582358310514,0.5742217412636909,0.04811393596602222,13,0.7566309010393786,0.753384544308927,0.6788610935947545,0.7495091388970504,0.7428274739808428,0.7362426303641907,0.029056937109557254,34,0.5578377901062542,0.5545271670908257,0.48557002471815275,0.46729071570322467,0.5468026774304323,0.5224056750097779,0.03814960716077193,1
27,0.58179931640625,0.17455706024899012,0.03839998245239258,0.03883089449999893,1.0,balanced,5,sigmoid,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 5, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.4940239043824701,0.4701195219123506,0.4701195219123506,0.448,0.492,0.4748525896414343,0.016896380805440876,85,0.49112352929995634,0.46762335703512176,0.44326062359896506,0.4337475390106969,0.46120689655172414,0.45939238909929286,0.019978982572262584,62,0.4915810315121308,0.51054899816679,0.4713529661910327,0.4910408541476503,0.49643183138328767,0.4921911362801783,0.01257711650166299,40,0.7247921902530163,0.691857166166974,0.6752352078286054,0.6984998961073857,0.6915332024095439,0.696383532553105,0.016141847235186788,66,0.4638225353851598,0.4511643142159491,0.4373156491443962,0.43040905096979865,0.4642155506512502,0.4493854200733107,0.013691672582166673,53
28,0.6607994556427002,0.21909540535225633,0.16300034523010254,0.07367828790045754,1.0,balanced,6,rbf,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 6, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.5338645418326693,0.5776892430278885,0.4940239043824701,0.516,0.576,0.5395155378486056,0.03299318334835207,40,0.538221453951791,0.54937973585585,0.4564975874487145,0.4959792526647517,0.5563279857397504,0.5192812031321715,0.03774091193565881,10,0.6251424278358196,0.5996222801130657,0.4794880591201307,0.5787182253201671,0.6187425663153818,0.580342711740913,0.052967093674338904,1,0.7712138306432728,0.7533260856541849,0.6901428682627554,0.7574401216495529,0.7525504584662187,0.7449346729351969,0.028204745109045776,21,0.5308396437408609,0.5602626371649578,0.4568991335419443,0.4874280490477673,0.5529442942918642,0.517674751557479,0.03959677206361545,2
29,0.5244003295898437,0.17835893329069571,0.07879986763000488,0.051300875713710524,1.0,balanced,6,linear,True,42,"{'svm__C': 1.0, 'svm__class_weight': 'balanced', 'svm__degree': 6, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.47410358565737054,0.5816733067729084,0.50199203187251,0.488,0.552,0.5195537848605578,0.040697343879282734,55,0.4871345029239766,0.5563103458583685,0.47837874845953715,0.4742469410022601,0.5473903655721837,0.5086921807632653,0.03559536865542512,16,0.5812456557837078,0.6257875120159235,0.5115799554740795,0.574912178795674,0.5886095206483556,0.576426964543548,0.03692025803378168,5,0.7550402615257639,0.7664326920364836,0.6946534807787567,0.764147034924829,0.762412386625468,0.7485371711782602,0.027210958791697618,5,0.473538902268184,0.5675100843417674,0.46965519994801436,0.458285479452911,0.5153867450379078,0.4968752822097569,0.04026572217703798,24
