,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,param_mlp__max_iter,param_mlp__random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
10,3.8473987579345703,1.2965250442050056,0.03679986000061035,0.03739730798929466,logistic,"(100, 100)",constant,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6055776892430279,0.6055776892430279,0.5657370517928287,0.632,0.612,0.604178486055777,0.02152613353967344,5,0.4242873375821352,0.4127912186379928,0.3824028205471504,0.4255781603199444,0.41232599176524404,0.41147710577049335,0.015560869768644065,39,0.45473404696705666,0.45818101251800153,0.4272737343524981,0.47879843996348853,0.4633916964014051,0.45647578604048994,0.016762052197829808,39,0.7715404121757105,0.7765755986810131,0.6803118570192668,0.7721025538417319,0.7723709281636868,0.7545802699762818,0.03717734800119618,1,0.4269511653013273,0.4313094313094313,0.401086313922554,0.4500234831988387,0.4356532356532356,0.4290047258770774,0.015968452309635006,39
11,4.545798683166504,0.28581654824469294,0.03460021018981933,0.03897455155110097,logistic,"(100, 100)",adaptive,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6055776892430279,0.6055776892430279,0.5657370517928287,0.632,0.612,0.604178486055777,0.02152613353967344,5,0.4242873375821352,0.4127912186379928,0.3824028205471504,0.4255781603199444,0.41232599176524404,0.41147710577049335,0.015560869768644065,39,0.45473404696705666,0.45818101251800153,0.4272737343524981,0.47879843996348853,0.4633916964014051,0.45647578604048994,0.016762052197829808,39,0.7715404121757105,0.7765755986810131,0.6803118570192668,0.7721025538417319,0.7723709281636868,0.7545802699762818,0.03717734800119618,1,0.4269511653013273,0.4313094313094313,0.401086313922554,0.4500234831988387,0.4356532356532356,0.4290047258770774,0.015968452309635006,39
12,2.296199369430542,1.0003843123814173,0.00899958610534668,0.0019998552404702835,logistic,"(10, 10, 10)",constant,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (10, 10, 10), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5976095617529881,0.5816733067729084,0.4701195219123506,0.628,0.592,0.5738804780876494,0.05412462164907993,43,0.40912405432503873,0.389612601106854,0.15670650730411687,0.42251718827943696,0.39678745989707814,0.3549495621825049,0.09975219742485664,47,0.4513594999031892,0.4443336656696577,0.3333333333333333,0.4759494371144857,0.4491466821563909,0.43082452363541135,0.0499613323775447,47,0.7680858331474653,0.7647951650285694,0.6850991147058397,0.7583671487310438,0.7609262283625376,0.7474546979950911,0.031353207215412814,21,0.4245261984392419,0.4151768986232489,0.21318879855465223,0.44717468675344935,0.42123554000194424,0.3842604244745073,0.08621835731212067,47
13,2.4949990272521974,1.1767260829274524,0.010000038146972656,0.0025304684644490063,logistic,"(10, 10, 10)",adaptive,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (10, 10, 10), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5976095617529881,0.5816733067729084,0.4701195219123506,0.628,0.592,0.5738804780876494,0.05412462164907993,43,0.40912405432503873,0.389612601106854,0.15670650730411687,0.42251718827943696,0.39678745989707814,0.3549495621825049,0.09975219742485664,47,0.4513594999031892,0.4443336656696577,0.3333333333333333,0.4759494371144857,0.4491466821563909,0.43082452363541135,0.0499613323775447,47,0.7680858331474653,0.7647951650285694,0.6850991147058397,0.7583671487310438,0.7609262283625376,0.7474546979950911,0.031353207215412814,21,0.4245261984392419,0.4151768986232489,0.21318879855465223,0.44717468675344935,0.42123554000194424,0.3842604244745073,0.08621835731212067,47
14,6.215798044204712,1.6140074068125523,0.03779988288879395,0.038108033914295375,logistic,"(100, 100, 100)",constant,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (100, 100, 100), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6055776892430279,0.601593625498008,0.5657370517928287,0.64,0.58,0.598581673306773,0.025288501839070623,13,0.4278006820379702,0.416111504842901,0.37720189701897017,0.42756410256410254,0.3858318750405081,0.40690201230089046,0.021328566082307144,43,0.4539595607556772,0.4526974631660574,0.4321480004431151,0.48720714740132215,0.4448593477719691,0.4541743039076282,0.018250054107296382,43,0.7733377995747638,0.7707692566915396,0.6873349233826325,0.7710470024901735,0.7625380092191539,0.7530053982716527,0.03303919682775641,9,0.4256120527306968,0.42630112224147027,0.40252935862691963,0.455377837487821,0.4101058431201972,0.423985242841421,0.018146611311714356,45
15,6.011998224258423,1.2691091254159117,0.019399452209472656,0.00930812820947007,logistic,"(100, 100, 100)",adaptive,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (100, 100, 100), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6055776892430279,0.601593625498008,0.5657370517928287,0.64,0.58,0.598581673306773,0.025288501839070623,13,0.4278006820379702,0.416111504842901,0.37720189701897017,0.42756410256410254,0.3858318750405081,0.40690201230089046,0.021328566082307144,43,0.4539595607556772,0.4526974631660574,0.4321480004431151,0.48720714740132215,0.4448593477719691,0.4541743039076282,0.018250054107296382,43,0.7733377995747638,0.7707692566915396,0.6873349233826325,0.7710470024901735,0.7625380092191539,0.7530053982716527,0.03303919682775641,9,0.4256120527306968,0.42630112224147027,0.40252935862691963,0.455377837487821,0.4101058431201972,0.423985242841421,0.018146611311714356,45
16,0.7203990459442139,0.3481537741365738,0.026600027084350587,0.03475982348525021,tanh,"(10,)",constant,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5816733067729084,0.5976095617529881,0.5617529880478087,0.58,0.616,0.5874071713147411,0.018262087128487592,37,0.5605708342869992,0.415325616412573,0.37948717948717947,0.47697204029564166,0.5940824175824176,0.48528761761296224,0.08205051414692659,25,0.4582531409966424,0.4507588346072892,0.42356264539714195,0.4755843221862639,0.5248499432965453,0.46660177729677654,0.033605357878876155,25,0.7487284903722914,0.7744334577039252,0.6798618211001406,0.7478547775989196,0.7694668455103524,0.7440690784571259,0.03383978614893103,25,0.4562863741988023,0.42669936489970445,0.3972729630590241,0.4725580202164317,0.5387404702415273,0.45831143852309797,0.047751259259574866,25
17,0.7217995166778565,0.3218117996624391,0.009200048446655274,0.0019392019119235631,tanh,"(10,)",adaptive,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5816733067729084,0.5976095617529881,0.5617529880478087,0.58,0.616,0.5874071713147411,0.018262087128487592,37,0.5605708342869992,0.415325616412573,0.37948717948717947,0.47697204029564166,0.5940824175824176,0.48528761761296224,0.08205051414692659,25,0.4582531409966424,0.4507588346072892,0.42356264539714195,0.4755843221862639,0.5248499432965453,0.46660177729677654,0.033605357878876155,25,0.7487284903722914,0.7744334577039252,0.6798618211001406,0.7478547775989196,0.7694668455103524,0.7440690784571259,0.03383978614893103,25,0.4562863741988023,0.42669936489970445,0.3972729630590241,0.4725580202164317,0.5387404702415273,0.45831143852309797,0.047751259259574866,25
18,0.5126009941101074,0.13006499993253717,0.029399013519287108,0.03833358865545448,tanh,"(100,)",constant,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5737051792828686,0.601593625498008,0.5657370517928287,0.596,0.608,0.5890071713147411,0.01639326353173172,33,0.3948320413436693,0.5744318181818182,0.3835232410924218,0.5074649069676007,0.7398589065255732,0.5200221828222167,0.1309586280489012,15,0.43194202417503386,0.4914503800426677,0.4268306192533511,0.49369346942162484,0.47667966697092906,0.4641192319727213,0.029000707036347932,29,0.7511247659517428,0.7834068227454977,0.6891445667875491,0.7615451170075594,0.7706595970180903,0.7511761739020879,0.032783704507876266,13,0.40556868925663253,0.5015855447510124,0.401712265028848,0.4966325803307781,0.4703584007966512,0.45517149603278445,0.043410264513118635,27
19,0.5037997245788575,0.12860341847955137,0.029000234603881837,0.0390437069856836,tanh,"(100,)",adaptive,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5737051792828686,0.601593625498008,0.5657370517928287,0.596,0.608,0.5890071713147411,0.01639326353173172,33,0.3948320413436693,0.5744318181818182,0.3835232410924218,0.5074649069676007,0.7398589065255732,0.5200221828222167,0.1309586280489012,15,0.43194202417503386,0.4914503800426677,0.4268306192533511,0.49369346942162484,0.47667966697092906,0.4641192319727213,0.029000707036347932,29,0.7511247659517428,0.7834068227454977,0.6891445667875491,0.7615451170075594,0.7706595970180903,0.7511761739020879,0.032783704507876266,13,0.40556868925663253,0.5015855447510124,0.401712265028848,0.4966325803307781,0.4703584007966512,0.45517149603278445,0.043410264513118635,27
20,0.5783996105194091,0.08313540647787152,0.030600357055664062,0.04074573151011978,tanh,"(200,)",constant,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (200,), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5976095617529881,0.6095617529880478,0.5776892430278885,0.62,0.636,0.6081721115537849,0.01978380224147179,1,0.43228563551144195,0.41494175627240143,0.4655795817086139,0.5433804418453541,0.6379013143719026,0.4988177459419427,0.08233656757039891,21,0.44632533952922304,0.4610058712750637,0.44367614003866535,0.5182751085663707,0.5575553895942246,0.4853675698007095,0.04505541221514723,3,0.7697073587788351,0.7662939325374571,0.680150501940926,0.7650713314743536,0.7713152235883823,0.7505076696639909,0.03525058794763971,17,0.4166666666666667,0.4337514337514337,0.4298883806655827,0.5251332247024997,0.5757260757260757,0.47623315630245167,0.0629138448550533,7
21,0.6010004997253418,0.11753258694329814,0.029399728775024413,0.03790918981978712,tanh,"(200,)",adaptive,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (200,), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5976095617529881,0.6095617529880478,0.5776892430278885,0.62,0.636,0.6081721115537849,0.01978380224147179,1,0.43228563551144195,0.41494175627240143,0.4655795817086139,0.5433804418453541,0.6379013143719026,0.4988177459419427,0.08233656757039891,21,0.44632533952922304,0.4610058712750637,0.44367614003866535,0.5182751085663707,0.5575553895942246,0.4853675698007095,0.04505541221514723,3,0.7697073587788351,0.7662939325374571,0.680150501940926,0.7650713314743536,0.7713152235883823,0.7505076696639909,0.03525058794763971,17,0.4166666666666667,0.4337514337514337,0.4298883806655827,0.5251332247024997,0.5757260757260757,0.47623315630245167,0.0629138448550533,7
22,0.7953997611999511,0.24318070923975,0.02900042533874512,0.03855398172729814,tanh,"(10, 10)",constant,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (10, 10), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5657370517928287,0.5976095617529881,0.5219123505976095,0.6,0.652,0.5874517928286853,0.04288136492225862,35,0.5148538011695907,0.40912405432503873,0.3586217796744113,0.5180934303490456,0.663114663114663,0.49276154572654984,0.10501301208649963,23,0.4807953295269299,0.4512019497064362,0.3970865182231084,0.5142284181119133,0.5410671313583936,0.4768758693853562,0.050113039996460905,15,0.7639923980358513,0.7661142403351051,0.6654296149539787,0.7473946165602491,0.7722258503946949,0.7430313440559757,0.039662505194473285,27,0.4878391702835126,0.4248514397012666,0.3768462924514773,0.5152612038270795,0.5578134966194669,0.4725223205765605,0.06443945682335796,11
23,1.0051997661590577,0.09403677723894872,0.008599996566772461,0.0004900769605680415,tanh,"(10, 10)",adaptive,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (10, 10), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5657370517928287,0.5976095617529881,0.5219123505976095,0.6,0.652,0.5874517928286853,0.04288136492225862,35,0.5148538011695907,0.40912405432503873,0.3586217796744113,0.5180934303490456,0.663114663114663,0.49276154572654984,0.10501301208649963,23,0.4807953295269299,0.4512019497064362,0.3970865182231084,0.5142284181119133,0.5410671313583936,0.4768758693853562,0.050113039996460905,15,0.7639923980358513,0.7661142403351051,0.6654296149539787,0.7473946165602491,0.7722258503946949,0.7430313440559757,0.039662505194473285,27,0.4878391702835126,0.4248514397012666,0.3768462924514773,0.5152612038270795,0.5578134966194669,0.4725223205765605,0.06443945682335796,11
24,0.5738004684448242,0.1821085802741502,0.009999322891235351,0.0021910364368904066,tanh,"(10, 100)",constant,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (10, 100), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6374501992031872,0.6175298804780877,0.5737051792828686,0.592,0.6,0.6041370517928287,0.021815846253573547,7,0.42960366908965036,0.5788488837269324,0.5556984943777397,0.4725257029604855,0.6360627177700349,0.5345478935849686,0.07426335240959962,11,0.48449644566149425,0.4812301446913739,0.44656353520084907,0.47664370868254363,0.497316958482007,0.4772501585436536,0.016811080037364198,13,0.7755337548079133,0.7674149139906369,0.6967410131488349,0.7668977883471642,0.7598801125200864,0.7532935165629271,0.028707793931224482,7,0.45458857872650976,0.4588227767961334,0.4393619427630448,0.47108196764160065,0.5085380223272599,0.4664786576509097,0.02334730534622508,13
25,0.5213997840881348,0.20318026232961625,0.030800008773803712,0.03719850054470684,tanh,"(10, 100)",adaptive,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (10, 100), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6374501992031872,0.6175298804780877,0.5737051792828686,0.592,0.6,0.6041370517928287,0.021815846253573547,7,0.42960366908965036,0.5788488837269324,0.5556984943777397,0.4725257029604855,0.6360627177700349,0.5345478935849686,0.07426335240959962,11,0.48449644566149425,0.4812301446913739,0.44656353520084907,0.47664370868254363,0.497316958482007,0.4772501585436536,0.016811080037364198,13,0.7755337548079133,0.7674149139906369,0.6967410131488349,0.7668977883471642,0.7598801125200864,0.7532935165629271,0.028707793931224482,7,0.45458857872650976,0.4588227767961334,0.4393619427630448,0.47108196764160065,0.5085380223272599,0.4664786576509097,0.02334730534622508,13
26,0.5820000648498536,0.12814470982209542,0.048600053787231444,0.04652945450526159,tanh,"(100, 100)",constant,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5936254980079682,0.5896414342629482,0.5577689243027888,0.6,0.616,0.5914071713147411,0.019069422593501757,29,0.564081889403557,0.5308161440236913,0.3753389311641739,0.5179093567251463,0.41747225205871824,0.4811237146750574,0.07203680846002856,29,0.4754783210780705,0.4874069547629513,0.4225102470366678,0.49770420158769674,0.4643044837219595,0.4694808416374691,0.0260265432846178,23,0.7541184060989513,0.751067209434813,0.6687416439268619,0.7704623911153584,0.7522629656398544,0.7393305232431678,0.0359879491741463,33,0.4787594025121573,0.49316783216783217,0.39636897120850906,0.49978428118574053,0.4369971702824169,0.46101553147133123,0.039006898830914606,23
27,0.6142000198364258,0.21733990664125719,0.028800535202026366,0.037658064315244974,tanh,"(100, 100)",adaptive,5000,42,"{'mlp__activation': 'tanh', 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.5936254980079682,0.5896414342629482,0.5577689243027888,0.6,0.616,0.5914071713147411,0.019069422593501757,29,0.564081889403557,0.5308161440236913,0.3753389311641739,0.5179093567251463,0.41747225205871824,0.4811237146750574,0.07203680846002856,29,0.4754783210780705,0.4874069547629513,0.4225102470366678,0.49770420158769674,0.4643044837219595,0.4694808416374691,0.0260265432846178,23,0.7541184060989513,0.751067209434813,0.6687416439268619,0.7704623911153584,0.7522629656398544,0.7393305232431678,0.0359879491741463,33,0.4787594025121573,0.49316783216783217,0.39636897120850906,0.49978428118574053,0.4369971702824169,0.46101553147133123,0.039006898830914606,23
