,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_features,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
33,0.6690001010894775,0.4671633341577854,0.039399909973144534,0.039225495945010534,,sqrt,64,42,"{'class_weight': None, 'max_features': 'sqrt', 'n_estimators': 64, 'random_state': 42}",0.5816733067729084,0.5776892430278885,0.5737051792828686,0.628,0.592,0.5906135458167332,0.019659743371579334,10,0.5382648401826483,0.5165804002760525,0.4611178701782008,0.5539589881754229,0.4879573451002022,0.5115758887825054,0.03357832522155735,23,0.508773197780401,0.4617473743643621,0.4395219359841622,0.5247476004757557,0.4546980886786712,0.47789763945667046,0.03292404527136536,27,0.7427768532897056,0.746070350912575,0.6758301537952273,0.7328207451409875,0.7570435147579464,0.7309083235792884,0.02860440326690597,9,0.516473337033706,0.46052621392295306,0.4248900876126007,0.5316183158399875,0.44068484804979907,0.4748385604918092,0.042008486085400074,31
34,1.8005990982055664,0.8785897982571198,0.04940013885498047,0.03336824608310891,,sqrt,100,42,"{'class_weight': None, 'max_features': 'sqrt', 'n_estimators': 100, 'random_state': 42}",0.5896414342629482,0.6055776892430279,0.5697211155378487,0.632,0.624,0.604188047808765,0.022660638223361746,1,0.5478947368421053,0.5935600652263807,0.38911197267608233,0.5608294025157233,0.559519829107458,0.53018320127355,0.07215434054571049,12,0.514083960372717,0.4978201595929059,0.42921236291126624,0.5283710895361381,0.48691394904987145,0.49128030429257974,0.03408811286467423,12,0.7489377414062242,0.7448834939045231,0.6795102880322915,0.7413602573856973,0.7550302732836128,0.7339444108024697,0.027594005148167924,5,0.5217223980798145,0.5078662406248613,0.4043611371446422,0.5352460767956029,0.4802964959568734,0.4898984697203589,0.046477611468918205,14
35,4.54499831199646,0.6904981530318711,0.09939899444580078,0.03950041597740198,,sqrt,200,42,"{'class_weight': None, 'max_features': 'sqrt', 'n_estimators': 200, 'random_state': 42}",0.5936254980079682,0.5776892430278885,0.5896414342629482,0.612,0.632,0.600991235059761,0.019019943752416127,5,0.5516875798768445,0.5577304964539007,0.40781440781440786,0.5397214613857368,0.5661988304093567,0.5246305551880494,0.059041270207838455,16,0.5165457201160302,0.47671680299602986,0.4446660019940179,0.5141260752911239,0.4926119547478771,0.4889333110290158,0.026531078546056575,15,0.7493335054623508,0.7493874283128238,0.6739167962618294,0.7502856697595366,0.7628717819910608,0.7371590363575203,0.0320336884938469,1,0.5241385757853698,0.4866934758265355,0.42136580815148195,0.5194960543402258,0.4859066859066859,0.4875201200020598,0.03672342894488336,18
36,0.00839824676513672,0.0008002764347771489,0.008401250839233399,0.0016257582851038816,,log2,1,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 1, 'random_state': 42}",0.44621513944223107,0.4940239043824701,0.4940239043824701,0.532,0.448,0.4828525896414343,0.032317395479379625,53,0.4026652893159833,0.4464052287581699,0.42337662337662335,0.490223716539506,0.3824932462809785,0.42903282085425226,0.03725398653012201,53,0.40997088538585563,0.4446749357661781,0.4151791936019898,0.5201449395624153,0.38169723121179433,0.4343334371056466,0.04733191246892664,50,0.5536900156512321,0.5803245267443973,0.5633252981654494,0.6336932099433012,0.5350245315863243,0.5732115164181408,0.033602685254754606,53,0.4037420636405407,0.44551048613399846,0.4172668590596847,0.4984002694283068,0.38186668387707473,0.429357272427921,0.04021326837095232,50
37,0.03479952812194824,0.03864438370190598,0.009600067138671875,0.002153786253584237,,log2,2,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 2, 'random_state': 42}",0.47808764940239046,0.4860557768924303,0.49800796812749004,0.552,0.488,0.5004302788844621,0.026554227377859334,50,0.4132241031216028,0.46083208395802105,0.4244428639165481,0.4899106002554278,0.4277944277944277,0.44324081580920555,0.028215167672626752,50,0.4085057858938223,0.4047516947365788,0.4008672906013144,0.46583962603380075,0.3950820125577407,0.4150092819646514,0.025800501626166927,53,0.600833349246389,0.6174501910580366,0.592184423004964,0.6581293632018137,0.6037248276619763,0.614464430834636,0.02329414215292651,47,0.40198401635535735,0.3812569925101894,0.38581244733357417,0.4592878292036778,0.37179314791255086,0.4000268866630699,0.031199977189826516,53
38,0.05059981346130371,0.037205817043008745,0.0108001708984375,0.002040419493588808,,log2,4,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 4, 'random_state': 42}",0.5059760956175299,0.4940239043824701,0.5617529880478087,0.592,0.54,0.5387505976095618,0.03589098743417813,41,0.44401873137505327,0.4542305236270754,0.49530330330330324,0.5474462365591398,0.425551480833324,0.4733100551395791,0.04354943845940189,40,0.4403837454260254,0.4381246940183035,0.46984851895925134,0.5085304124139075,0.43018283406632923,0.4574140409767634,0.02888303368424193,40,0.6427964834051375,0.6714483019185026,0.6267138262270154,0.6834768537259596,0.6499429948581347,0.65487569202695,0.020278103051185582,41,0.44170704957307155,0.43242467718794836,0.47023483429783486,0.5155461916618783,0.4177357918305813,0.4555297089102629,0.03455866746506936,40
39,0.08040003776550293,0.03304920970723053,0.0317997932434082,0.037112625281588665,,log2,8,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 8, 'random_state': 42}",0.5418326693227091,0.5298804780876494,0.5617529880478087,0.584,0.56,0.5554932270916335,0.018518938744023255,36,0.4831527570001662,0.44081454204875764,0.3853715728715729,0.497039707977208,0.445819397993311,0.4504395955782032,0.03896038209755642,46,0.47315397017871175,0.4313939900727924,0.4271075661903179,0.4878571626144442,0.4334550383094073,0.4505935454731347,0.02494591150306981,44,0.7104692214159752,0.7019892900783785,0.6611816268091375,0.7031527362648248,0.6663503644201141,0.6886286477976861,0.02057244484900632,34,0.47694211529367125,0.42331498099738435,0.4051588785046729,0.4844673300555653,0.4186316178590442,0.4417029845420676,0.032485270213992626,44
40,0.3313990592956543,0.11158938432985804,0.030001401901245117,0.039104259691290326,,log2,16,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 16, 'random_state': 42}",0.5338645418326693,0.5537848605577689,0.5617529880478087,0.592,0.576,0.5634804780876495,0.019718998252474137,31,0.4835656277436347,0.46272175536881416,0.3838911897164324,0.5079737403748975,0.39580199644468755,0.4467908619296933,0.04879703792088854,48,0.4741979204866771,0.4470137973177242,0.42533510579372996,0.49045722346693227,0.43542721212624125,0.45448625183826097,0.024295409310530404,42,0.7174449484368336,0.7299616527190347,0.666286535561237,0.7138559557161281,0.7033462270589067,0.706179063898428,0.02168365806369554,26,0.4761965309985994,0.4423314943150785,0.4027162570476279,0.4929426065223379,0.41370219040121947,0.44557781585697265,0.034769631683449556,42
41,0.5819989681243897,0.2780354942207945,0.05400018692016602,0.047424603536421576,,log2,32,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 32, 'random_state': 42}",0.5776892430278885,0.5577689243027888,0.5697211155378487,0.596,0.616,0.5834358565737052,0.02048506889541837,19,0.5353396603396603,0.5412307982282537,0.3881796044696297,0.5049499594979326,0.562115265852541,0.5063630576776035,0.061859578090948,29,0.5063114380370879,0.4705203386257,0.4300985931095602,0.4940807125273145,0.4898652947196637,0.4781752754038653,0.026650510565166072,25,0.7271760615078087,0.7445787927090946,0.6698923752569031,0.7164863288671596,0.7482460876566286,0.7212759291995189,0.028172448751644864,18,0.5148635678047443,0.48261973697669974,0.40583338003524433,0.4956343791167687,0.4899184899184899,0.47777391077038944,0.03752612899098089,29
42,0.9647990703582764,0.4815773037418032,0.06060018539428711,0.043342648187528046,,log2,64,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 64, 'random_state': 42}",0.5816733067729084,0.5776892430278885,0.5737051792828686,0.628,0.592,0.5906135458167332,0.019659743371579334,10,0.5382648401826483,0.5165804002760525,0.4611178701782008,0.5539589881754229,0.4879573451002022,0.5115758887825054,0.03357832522155735,23,0.508773197780401,0.4617473743643621,0.4395219359841622,0.5247476004757557,0.4546980886786712,0.47789763945667046,0.03292404527136536,27,0.7427768532897056,0.746070350912575,0.6758301537952273,0.7328207451409875,0.7570435147579464,0.7309083235792884,0.02860440326690597,9,0.516473337033706,0.46052621392295306,0.4248900876126007,0.5316183158399875,0.44068484804979907,0.4748385604918092,0.042008486085400074,31
