,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,param_mlp__max_iter,param_mlp__random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0,0.788998794555664,0.2219311457275568,0.010200262069702148,0.00271308361905184,logistic,"(10,)",constant,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6892430278884463,0.7051792828685259,0.7171314741035857,0.724,0.736,0.7143107569721115,0.016025205143327035,25,0.41504273504273503,0.4146919431279621,0.45013979496738116,0.440767118186473,0.4904684095860567,0.44222200018212154,0.027889570348706393,41,0.4240033222591362,0.466546696197859,0.46288817713410385,0.4706401151186,0.5111637190734809,0.467048405956636,0.027674897192813738,43,0.7463222581179805,0.7278433548163908,0.7384275377758773,0.805090697281198,0.7383686684800583,0.7512105032943011,0.027572851872084875,29,0.40498580226426223,0.4368079176865775,0.44430162810625534,0.4479166666666667,0.4932126185389893,0.44544492665255025,0.02828677319372563,43
1,0.7717967510223389,0.25580331896818853,0.010600662231445313,0.002244789286768524,logistic,"(10,)",adaptive,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6892430278884463,0.7051792828685259,0.7171314741035857,0.724,0.736,0.7143107569721115,0.016025205143327035,25,0.41504273504273503,0.4146919431279621,0.45013979496738116,0.440767118186473,0.4904684095860567,0.44222200018212154,0.027889570348706393,41,0.4240033222591362,0.466546696197859,0.46288817713410385,0.4706401151186,0.5111637190734809,0.467048405956636,0.027674897192813738,43,0.7463222581179805,0.7278433548163908,0.7384275377758773,0.805090697281198,0.7383686684800583,0.7512105032943011,0.027572851872084875,29,0.40498580226426223,0.4368079176865775,0.44430162810625534,0.4479166666666667,0.4932126185389893,0.44544492665255025,0.02828677319372563,43
2,1.1429936408996582,0.21073953803687118,0.01099987030029297,0.0006320353481256158,logistic,"(100,)",constant,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.7290836653386454,0.6972111553784861,0.7250996015936255,0.716,0.724,0.7182788844621515,0.011358161454290038,9,0.4698857736240914,0.40477883096366507,0.4631355493424459,0.42937104139048454,0.46630706691682305,0.446695652447502,0.025494397734300633,35,0.5015227021040974,0.45681063122923593,0.472636123102632,0.4551362391496077,0.5166875551223136,0.4805586501415773,0.02456755204485247,25,0.7537264519400879,0.7312525254240976,0.7485504194136561,0.8064590988859224,0.7576254276688607,0.7595227846665249,0.025138875814286425,5,0.48001855656438464,0.4270167742208941,0.4552746834237837,0.4329458992671427,0.4880634920634921,0.4566638811079395,0.02439180154647812,33
3,1.6289919376373292,0.7221061633705925,0.013800096511840821,0.004664327464142076,logistic,"(100,)",adaptive,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.7290836653386454,0.6972111553784861,0.7250996015936255,0.716,0.724,0.7182788844621515,0.011358161454290038,9,0.4698857736240914,0.40477883096366507,0.4631355493424459,0.42937104139048454,0.46630706691682305,0.446695652447502,0.025494397734300633,35,0.5015227021040974,0.45681063122923593,0.472636123102632,0.4551362391496077,0.5166875551223136,0.4805586501415773,0.02456755204485247,25,0.7537264519400879,0.7312525254240976,0.7485504194136561,0.8064590988859224,0.7576254276688607,0.7595227846665249,0.025138875814286425,5,0.48001855656438464,0.4270167742208941,0.4552746834237837,0.4329458992671427,0.4880634920634921,0.4566638811079395,0.02439180154647812,33
4,2.583187961578369,1.3928955483606418,0.018401050567626955,0.005816540192523254,logistic,"(200,)",constant,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (200,), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6932270916334662,0.7051792828685259,0.7051792828685259,0.72,0.74,0.7127171314741035,0.016067949870208657,33,0.44633417605148235,0.41358024691358025,0.424770198355104,0.45124044312685285,0.4780410005056989,0.4427932129905437,0.022380916355910566,39,0.4144518272425249,0.44924326319675156,0.47416794318340066,0.46288817713410385,0.5304275170589055,0.4662357455631373,0.03785506083695197,45,0.75080276291609,0.7349470831115861,0.7579315706265296,0.7928299269972383,0.7317281781869994,0.7536479043676887,0.021871765522373222,19,0.4010725603315186,0.424963924963925,0.44513803977089905,0.44501718213058417,0.5005910165484634,0.44335654474907804,0.032887505238208256,47
5,1.5893938541412354,0.449121356275526,0.014399290084838867,0.0004899802627980896,logistic,"(200,)",adaptive,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (200,), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6932270916334662,0.7051792828685259,0.7051792828685259,0.72,0.74,0.7127171314741035,0.016067949870208657,33,0.44633417605148235,0.41358024691358025,0.424770198355104,0.45124044312685285,0.4780410005056989,0.4427932129905437,0.022380916355910566,39,0.4144518272425249,0.44924326319675156,0.47416794318340066,0.46288817713410385,0.5304275170589055,0.4662357455631373,0.03785506083695197,45,0.75080276291609,0.7349470831115861,0.7579315706265296,0.7928299269972383,0.7317281781869994,0.7536479043676887,0.021871765522373222,19,0.4010725603315186,0.424963924963925,0.44513803977089905,0.44501718213058417,0.5005910165484634,0.44335654474907804,0.032887505238208256,47
6,1.2247959136962892,0.3822893234132839,0.01240077018737793,0.004921991274748922,logistic,"(10, 10)",constant,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (10, 10), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.7211155378486056,0.701195219123506,0.7211155378486056,0.736,0.728,0.7214852589641433,0.011533244662656334,3,0.4547788309636651,0.40220414406897503,0.4579329489643391,0.4590978593272171,0.4650413811182264,0.44781103288848456,0.023044604809084816,33,0.5033222591362126,0.4703303802141012,0.46488418511813584,0.48238406907116,0.5244394931068097,0.48907207732928387,0.022067879713044494,5,0.7664987789582441,0.7305105453844961,0.7263163362532548,0.8073631854207709,0.7540056495120666,0.7569388991057664,0.029253386615648136,9,0.47520954530523146,0.43333333333333335,0.447646563139521,0.4617604617604618,0.4915640674874601,0.46190279420520153,0.020378102143207948,25
7,1.2041942596435546,0.5842314855955947,0.010201215744018555,0.0014690619307681108,logistic,"(10, 10)",adaptive,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (10, 10), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.7211155378486056,0.701195219123506,0.7211155378486056,0.736,0.728,0.7214852589641433,0.011533244662656334,3,0.4547788309636651,0.40220414406897503,0.4579329489643391,0.4590978593272171,0.4650413811182264,0.44781103288848456,0.023044604809084816,33,0.5033222591362126,0.4703303802141012,0.46488418511813584,0.48238406907116,0.5244394931068097,0.48907207732928387,0.022067879713044494,5,0.7664987789582441,0.7305105453844961,0.7263163362532548,0.8073631854207709,0.7540056495120666,0.7569388991057664,0.029253386615648136,9,0.47520954530523146,0.43333333333333335,0.447646563139521,0.4617604617604618,0.4915640674874601,0.46190279420520153,0.020378102143207948,25
8,1.539194107055664,0.33015951762453266,0.011199951171875,0.00039994780246212187,logistic,"(10, 100)",constant,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (10, 100), 'mlp__learning_rate': 'constant', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6852589641434262,0.7091633466135459,0.7171314741035857,0.732,0.74,0.7167107569721116,0.019091911749962217,13,0.4169448418375457,0.41936784389614573,0.44296993911719945,0.43909973521624,0.5031177885795649,0.44430002972933913,0.0311713366901036,37,0.3989479512735327,0.46853082318198597,0.4686441071345681,0.5034117810889848,0.5074037970570487,0.4693876919472241,0.03889963264165629,39,0.7179748757084498,0.7174976285085021,0.7175858698062871,0.799789180783058,0.733699802964283,0.737309471554116,0.03184996062775534,45,0.37861630077810937,0.4397946084724005,0.4469545192861255,0.46809035160703827,0.49428184661345287,0.4455475253514253,0.03846577073683606,41
9,1.5411936283111571,0.2845443944660143,0.014399957656860352,0.003382253688194265,logistic,"(10, 100)",adaptive,5000,42,"{'mlp__activation': 'logistic', 'mlp__hidden_layer_sizes': (10, 100), 'mlp__learning_rate': 'adaptive', 'mlp__max_iter': 5000, 'mlp__random_state': 42}",0.6852589641434262,0.7091633466135459,0.7171314741035857,0.732,0.74,0.7167107569721116,0.019091911749962217,13,0.4169448418375457,0.41936784389614573,0.44296993911719945,0.43909973521624,0.5031177885795649,0.44430002972933913,0.0311713366901036,37,0.3989479512735327,0.46853082318198597,0.4686441071345681,0.5034117810889848,0.5074037970570487,0.4693876919472241,0.03889963264165629,39,0.7179748757084498,0.7174976285085021,0.7175858698062871,0.799789180783058,0.733699802964283,0.737309471554116,0.03184996062775534,45,0.37861630077810937,0.4397946084724005,0.4469545192861255,0.46809035160703827,0.49428184661345287,0.4455475253514253,0.03846577073683606,41
