,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__class_weight,param_svm__degree,param_svm__kernel,param_svm__probability,param_svm__random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
64,0.4803969383239746,0.028916967886265757,0.03280010223388672,0.00365560448924355,100.0,,3,rbf,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 3, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.6972111553784861,0.6135458167330677,0.649402390438247,0.684,0.644,0.6576318725099602,0.029862787602558186,32,0.556030701754386,0.4282446293619478,0.4242158795045867,0.514510586409489,0.4071187954056577,0.4660241184872135,0.05847594092572649,41,0.47067183462532297,0.4238187523071244,0.4235782547214137,0.4766107320243235,0.4422318154388896,0.44738227782341483,0.022561491548103843,49,0.6643998603823963,0.6368926602864283,0.6813896146568154,0.7218183055221665,0.6626957756530211,0.6734392433001656,0.028058964117686755,52,0.4767698202180961,0.4250580846181918,0.40652340603934284,0.4867590795568635,0.42349833268372955,0.4437217446232447,0.031891762219650496,51
65,74.12659201622009,15.082868143405353,0.008800220489501954,0.00039861280315260417,100.0,,3,linear,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 3, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.7171314741035857,0.701195219123506,0.7250996015936255,0.724,0.748,0.7230852589641434,0.01510139097345621,1,0.4574780058651027,0.4072751322751323,0.469837710869101,0.45656565656565656,0.5081230886850153,0.45985591885200156,0.03228180685367567,50,0.4724990771502399,0.4472591362126246,0.472636123102632,0.4706401151186,0.5171517430255768,0.47603723892193467,0.022679491908433564,24,0.7296211729805245,0.6901025495368204,0.730990737883716,0.7716519921581235,0.7557195136002962,0.7356171932318961,0.027682301770194952,17,0.45509426952725923,0.42134081196581197,0.45703623450102326,0.45258574917702027,0.5027417027417026,0.45775975358256343,0.026015816978671828,30
66,1.9239883899688721,0.1464556672190848,0.01479964256286621,0.00222670882753569,100.0,,3,poly,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 3, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.6932270916334662,0.6573705179282868,0.6653386454183267,0.704,0.68,0.6799872509960159,0.017193044625069397,25,0.5227028839704896,0.45303030303030306,0.5035345848131235,0.5636868769406765,0.5224250619788146,0.5130759421466815,0.03588333052518281,20,0.45080287929125146,0.450249169435216,0.4089167099720015,0.4687415865942534,0.4734519333426171,0.4504324557270679,0.022754553723971345,48,0.6827318036425988,0.6044576568193077,0.6386254918539046,0.6829509822008886,0.6794335901168154,0.657639904926703,0.031416932206610626,76,0.45381094968762703,0.44096133751306166,0.3997232323882471,0.47661375661375666,0.4826009859895945,0.4507420524384574,0.029638951526811903,40
67,0.08219947814941406,0.002786403683173159,0.013799571990966797,0.000399780330312157,100.0,,3,sigmoid,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 3, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.5258964143426295,0.5657370517928287,0.6334661354581673,0.608,0.608,0.588219920318725,0.037998478556766004,67,0.41057043437995816,0.3885424007517031,0.46219667943805876,0.45834112714766345,0.4000683994528044,0.42394380823403754,0.03049130901827393,77,0.4165190107050572,0.38847360649686236,0.46928830937104804,0.49624588033235856,0.4536287889337604,0.4448311191678173,0.03820150659756328,63,0.6473100471029418,0.6129793143487122,0.6950294192302658,0.6719421293764128,0.6622884366763442,0.6579098693469354,0.02729486457554502,72,0.41080106324430027,0.38365596238495403,0.4622122553811358,0.45823487768251864,0.41127109410295254,0.4252350505591723,0.03029341482808662,66
68,0.4903975486755371,0.02257965678939531,0.03439931869506836,0.0038784629115333176,100.0,,4,rbf,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 4, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.6972111553784861,0.6135458167330677,0.649402390438247,0.684,0.644,0.6576318725099602,0.029862787602558186,32,0.556030701754386,0.4282446293619478,0.4242158795045867,0.514510586409489,0.4071187954056577,0.4660241184872135,0.05847594092572649,41,0.47067183462532297,0.4238187523071244,0.4235782547214137,0.4766107320243235,0.4422318154388896,0.44738227782341483,0.022561491548103843,49,0.6643998603823963,0.6368926602864283,0.6813896146568154,0.7218183055221665,0.6626957756530211,0.6734392433001656,0.028058964117686755,52,0.4767698202180961,0.4250580846181918,0.40652340603934284,0.4867590795568635,0.42349833268372955,0.4437217446232447,0.031891762219650496,51
69,74.58118886947632,15.101436162864779,0.010200071334838866,0.002925301122799048,100.0,,4,linear,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 4, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.7171314741035857,0.701195219123506,0.7250996015936255,0.724,0.748,0.7230852589641434,0.01510139097345621,1,0.4574780058651027,0.4072751322751323,0.469837710869101,0.45656565656565656,0.5081230886850153,0.45985591885200156,0.03228180685367567,50,0.4724990771502399,0.4472591362126246,0.472636123102632,0.4706401151186,0.5171517430255768,0.47603723892193467,0.022679491908433564,24,0.7296211729805245,0.6901025495368204,0.730990737883716,0.7716519921581235,0.7557195136002962,0.7356171932318961,0.027682301770194952,17,0.45509426952725923,0.42134081196581197,0.45703623450102326,0.45258574917702027,0.5027417027417026,0.45775975358256343,0.026015816978671828,30
70,1.2047919273376464,0.12561091200968863,0.014000606536865235,0.001548711972183703,100.0,,4,poly,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 4, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.6733067729083665,0.6653386454183267,0.6653386454183267,0.656,0.66,0.663996812749004,0.005834379389225098,30,0.45302412504247364,0.4935550935550936,0.46482558139534885,0.4705537220388705,0.49941709844559584,0.47627512409547645,0.017541857072984047,37,0.40569398301956444,0.4744278331487634,0.420050426656613,0.43327763078494175,0.46463468412013187,0.43961691154600296,0.02612082731732865,72,0.6216379540769297,0.5331911003488529,0.6004116178871037,0.609202137598591,0.6310680204886512,0.5991021660800256,0.03457649566756214,96,0.397870539446155,0.47938823712740913,0.4045297653674617,0.4376068638658359,0.47424501424501425,0.4387280840103752,0.033925864661714565,56
71,0.09779915809631348,0.014076762105135567,0.017399978637695313,0.0029397684222611637,100.0,,4,sigmoid,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 4, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.5258964143426295,0.5657370517928287,0.6334661354581673,0.608,0.608,0.588219920318725,0.037998478556766004,67,0.41057043437995816,0.3885424007517031,0.46219667943805876,0.45834112714766345,0.4000683994528044,0.42394380823403754,0.03049130901827393,77,0.4165190107050572,0.38847360649686236,0.46928830937104804,0.49624588033235856,0.4536287889337604,0.4448311191678173,0.03820150659756328,63,0.6473100471029418,0.6129793143487122,0.6950294192302658,0.6719421293764128,0.6622884366763442,0.6579098693469354,0.02729486457554502,72,0.41080106324430027,0.38365596238495403,0.4622122553811358,0.45823487768251864,0.41127109410295254,0.4252350505591723,0.03029341482808662,66
72,0.48959670066833494,0.045967265232328774,0.03400001525878906,0.0033467537569219323,100.0,,5,rbf,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 5, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.6972111553784861,0.6135458167330677,0.649402390438247,0.684,0.644,0.6576318725099602,0.029862787602558186,32,0.556030701754386,0.4282446293619478,0.4242158795045867,0.514510586409489,0.4071187954056577,0.4660241184872135,0.05847594092572649,41,0.47067183462532297,0.4238187523071244,0.4235782547214137,0.4766107320243235,0.4422318154388896,0.44738227782341483,0.022561491548103843,49,0.6643998603823963,0.6368926602864283,0.6813896146568154,0.7218183055221665,0.6626957756530211,0.6734392433001656,0.028058964117686755,52,0.4767698202180961,0.4250580846181918,0.40652340603934284,0.4867590795568635,0.42349833268372955,0.4437217446232447,0.031891762219650496,51
73,74.42039008140564,14.923674856203478,0.009399938583374023,0.0007996328881712623,100.0,,5,linear,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 5, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.7171314741035857,0.701195219123506,0.7250996015936255,0.724,0.748,0.7230852589641434,0.01510139097345621,1,0.4574780058651027,0.4072751322751323,0.469837710869101,0.45656565656565656,0.5081230886850153,0.45985591885200156,0.03228180685367567,50,0.4724990771502399,0.4472591362126246,0.472636123102632,0.4706401151186,0.5171517430255768,0.47603723892193467,0.022679491908433564,24,0.7296211729805245,0.6901025495368204,0.730990737883716,0.7716519921581235,0.7557195136002962,0.7356171932318961,0.027682301770194952,17,0.45509426952725923,0.42134081196581197,0.45703623450102326,0.45258574917702027,0.5027417027417026,0.45775975358256343,0.026015816978671828,30
74,0.9213938236236572,0.035510562155011915,0.012800455093383789,0.00040030594451266475,100.0,,5,poly,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 5, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.6653386454183267,0.6454183266932271,0.6374501992031872,0.66,0.644,0.6504414342629483,0.010476535234096323,39,0.4627204655949466,0.46070239230293947,0.44177188463325034,0.46150444537541313,0.4415489944373128,0.4536496364687725,0.009810462324398828,63,0.43691399040236245,0.45122739018087854,0.41872466071826847,0.43527363876897374,0.44915053613702827,0.4382580432415023,0.01165432574113163,81,0.6565474500178653,0.5710996285632369,0.6529960015082934,0.646074112553961,0.6559107360997996,0.6365255857486313,0.0329231345288577,85,0.43808636222429326,0.44933855260166916,0.41756171094780475,0.4383351238055931,0.4408995236512685,0.43684425464612575,0.010470288455147914,58
75,0.09899916648864746,0.009316600918223793,0.019600105285644532,0.0030063430429769196,100.0,,5,sigmoid,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 5, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.5258964143426295,0.5657370517928287,0.6334661354581673,0.608,0.608,0.588219920318725,0.037998478556766004,67,0.41057043437995816,0.3885424007517031,0.46219667943805876,0.45834112714766345,0.4000683994528044,0.42394380823403754,0.03049130901827393,77,0.4165190107050572,0.38847360649686236,0.46928830937104804,0.49624588033235856,0.4536287889337604,0.4448311191678173,0.03820150659756328,63,0.6473100471029418,0.6129793143487122,0.6950294192302658,0.6719421293764128,0.6622884366763442,0.6579098693469354,0.02729486457554502,72,0.41080106324430027,0.38365596238495403,0.4622122553811358,0.45823487768251864,0.41127109410295254,0.4252350505591723,0.03029341482808662,66
76,0.4949968338012695,0.009402257419145514,0.03659987449645996,0.005161318557295127,100.0,,6,rbf,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 6, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.6972111553784861,0.6135458167330677,0.649402390438247,0.684,0.644,0.6576318725099602,0.029862787602558186,32,0.556030701754386,0.4282446293619478,0.4242158795045867,0.514510586409489,0.4071187954056577,0.4660241184872135,0.05847594092572649,41,0.47067183462532297,0.4238187523071244,0.4235782547214137,0.4766107320243235,0.4422318154388896,0.44738227782341483,0.022561491548103843,49,0.6643998603823963,0.6368926602864283,0.6813896146568154,0.7218183055221665,0.6626957756530211,0.6734392433001656,0.028058964117686755,52,0.4767698202180961,0.4250580846181918,0.40652340603934284,0.4867590795568635,0.42349833268372955,0.4437217446232447,0.031891762219650496,51
77,73.80179347991944,14.788387424310368,0.009200716018676757,0.0004007113081298432,100.0,,6,linear,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 6, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.7171314741035857,0.701195219123506,0.7250996015936255,0.724,0.748,0.7230852589641434,0.01510139097345621,1,0.4574780058651027,0.4072751322751323,0.469837710869101,0.45656565656565656,0.5081230886850153,0.45985591885200156,0.03228180685367567,50,0.4724990771502399,0.4472591362126246,0.472636123102632,0.4706401151186,0.5171517430255768,0.47603723892193467,0.022679491908433564,24,0.7296211729805245,0.6901025495368204,0.730990737883716,0.7716519921581235,0.7557195136002962,0.7356171932318961,0.027682301770194952,17,0.45509426952725923,0.42134081196581197,0.45703623450102326,0.45258574917702027,0.5027417027417026,0.45775975358256343,0.026015816978671828,30
78,0.7027958869934082,0.04029577448793771,0.016399955749511717,0.001959313517710418,100.0,,6,poly,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 6, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.6533864541832669,0.5936254980079682,0.6175298804780877,0.612,0.632,0.6217083665338646,0.02004883332087662,47,0.45245436824384183,0.42932709874851555,0.4093048713738369,0.4180414565531286,0.4518259518259518,0.43219074934905494,0.017483259530792845,72,0.4136581764488741,0.41622369878183835,0.3910986874803994,0.3946351483080351,0.4443253028826069,0.41198820278035075,0.018994297199115166,93,0.6068826948758501,0.5530061437848542,0.632988091558557,0.6213064626055701,0.6595790550815704,0.6147524895812804,0.035382079091952796,90,0.41413299344333826,0.4204067651466496,0.3862595678385152,0.3983949194114194,0.4441286573882688,0.41266458064563827,0.01976326752003318,75
79,0.08839902877807618,0.011146238058096995,0.015200138092041016,0.002482308168595895,100.0,,6,sigmoid,True,42,"{'svm__C': 100.0, 'svm__class_weight': None, 'svm__degree': 6, 'svm__kernel': 'sigmoid', 'svm__probability': True, 'svm__random_state': 42}",0.5258964143426295,0.5657370517928287,0.6334661354581673,0.608,0.608,0.588219920318725,0.037998478556766004,67,0.41057043437995816,0.3885424007517031,0.46219667943805876,0.45834112714766345,0.4000683994528044,0.42394380823403754,0.03049130901827393,77,0.4165190107050572,0.38847360649686236,0.46928830937104804,0.49624588033235856,0.4536287889337604,0.4448311191678173,0.03820150659756328,63,0.6473100471029418,0.6129793143487122,0.6950294192302658,0.6719421293764128,0.6622884366763442,0.6579098693469354,0.02729486457554502,72,0.41080106324430027,0.38365596238495403,0.4622122553811358,0.45823487768251864,0.41127109410295254,0.4252350505591723,0.03029341482808662,66
80,0.48499693870544436,0.046065048624527156,0.03880019187927246,0.0038675430452582886,100.0,balanced,3,rbf,True,42,"{'svm__C': 100.0, 'svm__class_weight': 'balanced', 'svm__degree': 3, 'svm__kernel': 'rbf', 'svm__probability': True, 'svm__random_state': 42}",0.6055776892430279,0.4860557768924303,0.5816733067729084,0.544,0.54,0.5514613545816733,0.04075846853425459,81,0.4469365198531865,0.41020389261567364,0.4893890240605569,0.44967014117957516,0.4521329365079365,0.44966650284338583,0.025094670403170618,65,0.46138796603912885,0.42207456626061274,0.5273265154319834,0.45512347398226805,0.4658021166968389,0.4663429276821664,0.0341450027398415,37,0.6607960294557393,0.6352394188950986,0.7113036670296937,0.6760816661529035,0.6902594804560828,0.6747360523979036,0.025823579273978204,48,0.4521281459300066,0.4018685844243654,0.49953159598024194,0.44403434729521685,0.4478390126615263,0.44908033725827146,0.031017966250037332,42
81,5.119371128082276,0.23595274184551246,0.017400074005126952,0.006375003544347375,100.0,balanced,3,linear,True,42,"{'svm__C': 100.0, 'svm__class_weight': 'balanced', 'svm__degree': 3, 'svm__kernel': 'linear', 'svm__probability': True, 'svm__random_state': 42}",0.6334661354581673,0.5258964143426295,0.649402390438247,0.616,0.656,0.6161529880478087,0.04720026418661954,53,0.5537839854111406,0.46875024026448314,0.5726842975996368,0.5853407922524508,0.5814137760166175,0.5523946183088657,0.043214685690600954,5,0.602796234772979,0.4898025101513473,0.6095749510621412,0.6327403332869145,0.6089205310309613,0.5887669120608686,0.050524408675536675,1,0.7659726547782796,0.727346090825214,0.7629759112605105,0.8064636919452726,0.764620685707501,0.7654758069033555,0.025064355314687932,5,0.5623055162659123,0.4579979289178843,0.5787990746618218,0.5742536320579,0.5827515711023286,0.5512215446011693,0.047113982504038296,5
82,1.366991901397705,0.11474629622763191,0.014799976348876953,0.0016000747893816921,100.0,balanced,3,poly,True,42,"{'svm__C': 100.0, 'svm__class_weight': 'balanced', 'svm__degree': 3, 'svm__kernel': 'poly', 'svm__probability': True, 'svm__random_state': 42}",0.5697211155378487,0.46613545816733065,0.6215139442231076,0.636,0.612,0.5810741035856574,0.06156042304101823,75,0.49495099897124906,0.40899721982552006,0.504156258075631,0.5488366978933016,0.5083463745435576,0.4930575098618518,0.04590853313843915,34,0.5127906976744186,0.4173403469915098,0.524262875270446,0.5874286311098732,0.5362658404121988,0.5156176782916893,0.05536122224320458,22,0.7028578322755971,0.5891916104360614,0.6464840351542981,0.7095859479623904,0.7087877126208711,0.6713814276898437,0.04738064115759062,61,0.4909316893705877,0.3947332116811207,0.5117884837485563,0.5553710781971651,0.5164087394967528,0.49384664049883653,0.053755340565509055,23
